	Inflected_Word	Lemma
23547	সমাপ্ত	সমাপ্ত
23548	সমাপ্তি	সমাপ্তি
23549	সমালোচটা	সমালোচনা
23550	সমালোচনই	সমালোচনা
23551	সমালোচনা	সমালোচনা
23552	সমালোচনাকে	সমালোচনা
23553	সমালোচনাতে	সমালোচনা
23554	সমালোচনার	সমালোচনা
23555	সমালোচনায়	সমালোচনা
23556	সমিতি	সমিতি
23557	সমীক্ষা	সমীক্ষা
23558	সমুচ্চ	সমুচ্চ
23559	সমুদ্র	সমুদ্র
23560	সমুদ্রকে	সমুদ্র
23561	সমুদ্রটা	সমুদ্র
23562	সমুদ্রটি	সমুদ্র
23563	সমুদ্রটিকে	সমুদ্র
23564	সমুদ্রটির	সমুদ্র
23565	সমুদ্রতটের	সমুদ্রতট
23566	সমুদ্রতে	সমুদ্র
23567	সমুদ্রে	সমুদ্র
23568	সমুদ্রের	সমুদ্র
23569	সমুন্নত	সমুন্নত
23570	সমূলে	মূল
23571	সমৃদ্ধি	সমৃদ্ধি
23572	সমৃদ্ধির	সমৃদ্ধি
23573	সম্পত্তি	সম্পত্তি
23574	সম্পত্তির	সম্পত্তি
23575	সম্পদ	সম্পদ
23576	সম্পদের	সম্পদ
23577	সম্পন্ন	সম্পন্ন
23578	সম্পর্ক	সম্পর্ক
23579	সম্পর্কও	সম্পর্ক
23580	সম্পর্ককে	সম্পর্ক
23581	সম্পর্কটা	সম্পর্ক
23582	সম্পর্কে	সম্পর্ক
23583	সম্পর্কের	সম্পর্ক
23584	সম্পাদক	সম্পাদক
23585	সম্পূর্ণ	সম্পূর্ণ
23586	সম্প্রতি	সম্প্রতি
23587	সম্প্রদায়	সম্প্রদায়
23588	সম্প্রদায়কে	সম্প্রদায়
23589	সম্প্রদায়ের	সম্প্রদায়
23590	সম্প্রদায়েরও	সম্প্রদায়
23591	সম্প্রসারণ	সম্প্রসারণ
23592	সম্প্রসারিত	সম্প্রসারিত
23593	সম্বন্ধ	সম্বন্ধ
23594	সম্বন্ধে	সম্বন্ধ
23595	সম্বন্ধে	সম্বন্ধে
23596	সম্বল	সম্বল
23597	সম্বোধন	সম্বোধন
23598	সম্ভব	সম্ভব
23599	সম্ভবত	সম্ভবনা
23600	সম্ভবত	সম্ভাবনা
23601	সম্ভবনা	সম্ভবনা
23602	সম্ভবনাকে	সম্ভবনা
23603	সম্ভাবনা	সম্ভাবনা
23604	সম্ভাবনাই	সম্ভাবনা
23605	সম্ভাবনাকে	সম্ভাবনা
23606	সম্ভাবনার	সম্ভাবনা
23607	সম্ভাব্য	সম্ভাব্য
23608	সম্ভ্রান্ত	সম্ভ্রম
23609	সম্মত	সম্মত
23610	সম্মতিক্রমে	সম্মতক্রম
23611	সম্মান	সম্মান
23612	সম্মানই	সম্মান
23613	সম্মানকে	সম্মান
23614	সম্মাননা	সম্মান
23615	সম্মানী	সম্মান
23616	সম্মানে	সম্মান
23617	সম্মানের	সম্মান
23618	সম্মুখস্থ	সম্মুখ
23619	সম্মুখীন	সম্মুখ
23620	সম্মুখে	সম্মুখ
23621	সম্মেলন	সম্মেলন
23622	সম্মেলনে	সম্মেলন
23623	সম্মেলনের	সম্মেলন
23624	সম্রাট	সম্রাট
23625	সম্রাটের	সম্রাট
23626	সময়	সময়
23627	সময়ই	সময়
23628	সময়ও	সময়
23629	সময়গুলোতে	সময়
23630	সময়টা	সময়
23631	সময়সূচি	সময়সূচি
23632	সময়ে	সময়
23633	সময়েই	সময়
23634	সময়েও	সময়
23635	সময়ের	সময়
23636	সযত্নে	যত্ন
23637	সরকার	সরকার
23638	সরকারকে	সরকার
23639	সরকারি	সরকার
23640	সরকারিভাবে	সরকারি
23641	সরকারের	সরকার
23642	সরব	সরব
23643	সরবরাহ	সরবরাহ
23644	সরবরাহের	সরবরাহ
23645	সরল	সরল
23646	সরষের	সরষে
23647	সরস	সরস
23648	সরস্বতী	সরস্বতী
23649	সরস্বতীর	সরস্বতী
23650	সরা	সরা
23651	সরাই	সরা
23652	সরাইও	সরা
23653	সরাইত	সরা
23654	সরাইব	সরা
23655	সরাইল	সরাইল
23656	সরাইলে	সরাইল
23657	সরাক	সরা
23658	সরাচ্ছ	সরা
23659	সরাচ্ছি	সরা
23660	সরাচ্ছিল	সরা
23661	সরাচ্ছিলেন	সরা
23662	সরাচ্ছিলেম	সরা
23663	সরাত	সরা
23664	সরান	সরা
23665	সরাব	সরা
23666	সরাল	সরা
23667	সরাস	সরা
23668	সরাসরি	সরাসরি
23669	সরাসরিই	সরাসরি
23670	সরাসরিও	সরাসরি
23671	সরাসরির	সরাসরি
23672	সরি	সরি
23673	সরিয়ে	সরানো
23674	সরু	সরু
23675	সরুও	সরু
23676	সরেই	সর
23677	সরোবরে	সরোবর
23678	সরোবরের	সরোবর
23679	সরোষকণ্ঠে	সরোষকণ্ঠ
23680	সর্বকালের	সর্বকাল
23681	সর্বজীবের	সর্বজীব
23682	সর্বত্র	সর্বত্র
23683	সর্বত্রই	সর্বত্র
23684	সর্বদা	সর্বদা
23685	সর্বদাই	সর্বদা
23686	সর্বদাএ	সর্বদা
23687	সর্বদায়	সর্বদা
23688	সর্বনাশ	সর্বনাশ
23689	সর্বনাশা	সর্বনাশা
23690	সর্বনাশাই	সর্বনাশা
23691	সর্বনাশাকে	সর্বনাশা
23692	সর্বনাশার	সর্বনাশা
23693	সর্বনাশায়	সর্বনাশা
23694	সর্বপ্রথম	সর্বপ্রথম
23695	সর্বপ্রধান	সর্বপ্রধান
23696	সর্ববৃহৎ	সর্ববৃহৎ
23697	সর্বমঙ্গলা	সর্বমঙ্গল
23698	সর্বলোকের	সর্বলোক
23699	সর্বশক্তি	সর্বশক্তি
23700	সর্বশরীরের	সর্বশরীর
23701	সর্বশেষ	সর্বশেষ
23702	সর্বসুদ্ধ	সর্বসুদ্ধ
23703	সর্বস্বান্ত	সর্বস্বান্ত
23704	সর্বাত্মক	সর্বাত্মক
23705	সর্বাধিক	সর্বঅধিক
23706	সর্বাধুনিক	সর্বাধুনিক
23707	সর্বাপেক্ষা	সর্বঅপেক্ষা
23708	সর্বাপেক্ষা	সর্বউপেক্ষা
23709	সর্বেপল্লী	সর্বেপল্লী
23710	সর্বোচ্চ	সর্বোচ্চ
23711	সর্বোত্কৃষ্ট	সর্বোত্কৃষ্ট
23712	সর্বোপরি	সর্বোপরি
23713	সলজ্জ	লজ্জা
23714	সলিটারি	সলিটারি
23715	সশব্দে	সশব্দ
23716	সশস্ত্র	সঅস্ত্র
23717	সশস্ত্র	সশস্ত্র
23718	সশস্ত্রবাহিনীর	সশস্ত্রবাহিনী
23719	সসংজ্ঞ	সংজ্ঞা
23720	সসম্ভ্রম	সম্ভ্রম
23721	সস্তা	সস্তা
23722	সস্তাই	সস্তা
23723	সস্তাও	সস্তা
23724	সস্তার	সস্তা
23725	সস্তায়	সস্তা
23726	সহ	সহ
23727	সহকর্মী	সহকর্মী
23728	সহকর্মীই	সহকর্মী
23729	সহকর্মীকে	সহকর্মী
23730	সহকর্মীকেই	সহকর্মী
23731	সহকর্মীটা	সহকর্মী
23732	সহকর্মীদের	সহকর্মী
23733	সহকর্মীর	সহকর্মী
23734	সহকর্মীরা	সহকর্মী
23735	সহকারী	সহকারী
23736	সহকারীকে	সহকারী
23737	সহকারে	সহকার
23738	সহচরী	সহচর
23739	সহজ	সহজ
23740	সহজতর	সহজতর
23741	সহজলভ্য	সহজলভ্য
23742	সহজলভ্যই	সহজলভ্য
23743	সহজলভ্যও	সহজলভ্য
23744	সহজলভ্যতা	সহজলভ্য
23745	সহজাত	সহজাত
23746	সহজেই	সহজ
23747	সহধর্মিণী	সহধর্মিণী
23748	সহধর্মিণীর	সহধর্ম
23749	সহনীয়	সহনীয়
23750	সহমরণের	সহমরণ
23751	সহযোগ	সহযোগ
23752	সহযোগিতা	সহযোগ
23753	সহযোগিতাকে	সহযোগ
23754	সহযোগিতাপূর্ণ	সহযোগিতা
23755	সহযোগিতার	সহযোগ
23756	সহযোগিতায়	সহযোগ
23757	সহযোগী	সহযোগ
23758	সহযোগে	সহযোগ
23759	সহযোগের	সহযোগ
23760	সহসা	সহসা
23761	সহসাই	সহসা
23762	সহস্র	সহস্র
23763	সহস্ররক্তকরস্পর্শে	সহস্ররক্তকরস্পর্শ
23764	সহস্ররশ্মির	সহস্ররশ্মি
23765	সহাবস্থানের	সহাবস্থান
23766	সহায়	সহায়
23767	সহায়ক	সহায়ক
23768	সহায়তা	সহায়তা
23769	সহায়তাও	সহায়তা
23770	সহায়তায়	সহায়তা
23771	সহিংসতা	সহিংস
23772	সহিত	সহ
23773	সহিত	সহিত
23774	সহিয়া	সহন
23775	সহোদরা	সহোদরা
